region,sector,EXIOBASE_industry_code,Deforestation_area_ha,Deforestation_emissions_incl_peat_MtCO2,Deforestation_emissions_excl_peat_MtCO2
CH,"Manufacture of motor vehicles, trailers and semi-trailers (34)",i34,0,0,0
CH,Manufacture of other transport equipment (35),i35,0,0,0
CH,Manufacture of furniture; manufacturing n.e.c. (36),i36,0,0,0
CH,Recycling of waste and scrap,i37,0,0,0
CH,Recycling of bottles by direct reuse,i37.w.1,0,0,0
CH,Production of electricity by coal,i40.11.a,0,0,0
CH,Production of electricity by gas,i40.11.b,0,0,0
CH,Production of electricity by nuclear,i40.11.c,0,0,0
CH,Production of electricity by hydro,i40.11.d,0,0,0
CH,Production of electricity by wind,i40.11.e,0,0,0
CH,Production of electricity by petroleum and other oil derivatives,i40.11.f,0,0,0
CH,Production of electricity by biomass and waste,i40.11.g,0,0,0
CH,Production of electricity by solar photovoltaic,i40.11.h,0,0,0
CH,Production of electricity by solar thermal,i40.11.i,0,0,0
CH,"Production of electricity by tide, wave, ocean",i40.11.j,0,0,0
CH,Production of electricity by Geothermal,i40.11.k,0,0,0
CH,Production of electricity nec,i40.11.l,0,0,0
CH,Transmission of electricity,i40.12,0,0,0
CH,Distribution and trade of electricity,i40.13,0,0,0
CH,Manufacture of gas; distribution of gaseous fuels through mains,i40.2,0,0,0
CH,Steam and hot water supply,i40.3,0,0,0
CH,"Collection, purification and distribution of water (41)",i41,0,0,0
CH,Construction (45),i45,0,0,0
CH,Re-processing of secondary construction material into aggregates,i45.w,0,0,0
CH,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",i50.a,0,0,0
CH,Retail sale of automotive fuel,i50.b,0,0,0
CH,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",i51,0,0,0
CH,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",i52,0,0,0
CH,Hotels and restaurants (55),i55,0,0,0
CH,Transport via railways,i60.1,0,0,0
CH,Other land transport,i60.2,0,0,0
CH,Transport via pipelines,i60.3,0,0,0
CH,Sea and coastal water transport,i61.1,0,0,0
CH,Inland water transport,i61.2,0,0,0
CH,Air transport (62),i62,0,0,0
CH,Supporting and auxiliary transport activities; activities of travel agencies (63),i63,0,0,0
CH,Post and telecommunications (64),i64,0,0,0
CH,"Financial intermediation, except insurance and pension funding (65)",i65,0,0,0
CH,"Insurance and pension funding, except compulsory social security (66)",i66,0,0,0
CH,Activities auxiliary to financial intermediation (67),i67,0,0,0
CH,Real estate activities (70),i70,0,0,0
CH,Renting of machinery and equipment without operator and of personal and household goods (71),i71,0,0,0
CH,Computer and related activities (72),i72,0,0,0
CH,Research and development (73),i73,0,0,0
CH,Other business activities (74),i74,0,0,0
CH,Public administration and defence; compulsory social security (75),i75,0,0,0
CH,Education (80),i80,0,0,0
CH,Health and social work (85),i85,0,0,0
CH,Incineration of waste: Food,i90.1.a,0,0,0
CH,Incineration of waste: Paper,i90.1.b,0,0,0
CH,Incineration of waste: Plastic,i90.1.c,0,0,0
CH,Incineration of waste: Metals and Inert materials,i90.1.d,0,0,0
CH,Incineration of waste: Textiles,i90.1.e,0,0,0
CH,Incineration of waste: Wood,i90.1.f,0,0,0
CH,Incineration of waste: Oil/Hazardous waste,i90.1.g,0,0,0
CH,"Biogasification of food waste, incl. land application",i90.2.a,0,0,0
CH,"Biogasification of paper, incl. land application",i90.2.b,0,0,0
CH,"Biogasification of sewage slugde, incl. land application",i90.2.c,0,0,0
CH,"Composting of food waste, incl. land application",i90.3.a,0,0,0
CH,"Composting of paper and wood, incl. land application",i90.3.b,0,0,0
CH,"Waste water treatment, food",i90.4.a,0,0,0
CH,"Waste water treatment, other",i90.4.b,0,0,0
CH,Landfill of waste: Food,i90.5.a,0,0,0
CH,Landfill of waste: Paper,i90.5.b,0,0,0
CH,Landfill of waste: Plastic,i90.5.c,0,0,0
CH,Landfill of waste: Inert/metal/hazardous,i90.5.d,0,0,0
CH,Landfill of waste: Textiles,i90.5.e,0,0,0
CH,Landfill of waste: Wood,i90.5.f,0,0,0
CH,Activities of membership organisation n.e.c. (91),i91,0,0,0
CH,"Recreational, cultural and sporting activities (92)",i92,0,0,0
CH,Other service activities (93),i93,0,0,0
CH,Private households with employed persons (95),i95,0,0,0
CH,Extra-territorial organizations and bodies,i99,0,0,0
TR,Cultivation of paddy rice,i01.a,0,0.001923446,0
TR,Cultivation of wheat,i01.b,0,0.175041045,0
TR,Cultivation of cereal grains nec,i01.c,0,0.083155365,0
TR,"Cultivation of vegetables, fruit, nuts",i01.d,0,0.126932545,0
TR,Cultivation of oil seeds,i01.e,0,0.022694099,0
TR,"Cultivation of sugar cane, sugar beet",i01.f,0,0.006981303,0
TR,Cultivation of plant-based fibers,i01.g,0,0.012456081,0
TR,Cultivation of crops nec,i01.h,0,0.006689321,0
TR,Cattle farming,i01.i,25883.04619,7.091317862,7.091317862
TR,Pigs farming,i01.j,0,0,0
TR,Poultry farming,i01.k,0,0,0
TR,Meat animals nec,i01.l,0,0,0
TR,Animal products nec,i01.m,0,0,0
TR,Raw milk,i01.n,0,0,0
TR,"Wool, silk-worm cocoons",i01.o,0,0,0
TR,"Manure treatment (conventional), storage and land application",i01.w.1,0,0,0
TR,"Manure treatment (biogas), storage and land application",i01.w.2,0,0,0
TR,"Forestry, logging and related service activities (02)",i02,4752.601818,0.172570306,0.172570306
TR,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",i05,0,0,0
TR,Mining of coal and lignite; extraction of peat (10),i10,0,0,0
TR,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",i11.a,0,0,0
TR,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",i11.b,0,0,0
TR,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",i11.c,0,0,0
TR,Mining of uranium and thorium ores (12),i12,0,0,0
TR,Mining of iron ores,i13.1,0,0,0
TR,Mining of copper ores and concentrates,i13.20.11,0,0,0
TR,Mining of nickel ores and concentrates,i13.20.12,0,0,0
TR,Mining of aluminium ores and concentrates,i13.20.13,0,0,0
TR,Mining of precious metal ores and concentrates,i13.20.14,0,0,0
TR,"Mining of lead, zinc and tin ores and concentrates",i13.20.15,0,0,0
TR,Mining of other non-ferrous metal ores and concentrates,i13.20.16,0,0,0
TR,Quarrying of stone,i14.1,0,0,0
TR,Quarrying of sand and clay,i14.2,0,0,0
TR,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",i14.3,0,0,0
TR,Processing of meat cattle,i15.a,0,0,0
TR,Processing of meat pigs,i15.b,0,0,0
TR,Processing of meat poultry,i15.c,0,0,0
TR,Production of meat products nec,i15.d,0,0,0
TR,Processing vegetable oils and fats,i15.e,0,0,0
TR,Processing of dairy products,i15.f,0,0,0
TR,Processed rice,i15.g,0,0,0
TR,Sugar refining,i15.h,0,0,0
TR,Processing of Food products nec,i15.i,0,0,0
TR,Manufacture of beverages,i15.j,0,0,0
TR,Manufacture of fish products,i15.k,0,0,0
TR,Manufacture of tobacco products (16),i16,0,0,0
TR,Manufacture of textiles (17),i17,0,0,0
TR,Manufacture of wearing apparel; dressing and dyeing of fur (18),i18,0,0,0
TR,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",i19,0,0,0
TR,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",i20,0,0,0
TR,Re-processing of secondary wood material into new wood material,i20.w,0,0,0
TR,Pulp,i21.1,0,0,0
TR,Re-processing of secondary paper into new pulp,i21.w.1,0,0,0
TR,Paper,i21.2,0,0,0
TR,"Publishing, printing and reproduction of recorded media (22)",i22,0,0,0
TR,Manufacture of coke oven products,i23.1,0,0,0
TR,Petroleum Refinery,i23.2,0,0,0
TR,Processing of nuclear fuel,i23.3,0,0,0
TR,"Plastics, basic",i24.a,0,0,0
TR,Re-processing of secondary plastic into new plastic,i24.a.w,0,0,0
TR,N-fertiliser,i24.b,0,0,0
TR,P- and other fertiliser,i24.c,0,0,0
TR,Chemicals nec,i24.d,0,0,0
TR,Manufacture of rubber and plastic products (25),i25,0,0,0
TR,Manufacture of glass and glass products,i26.a,0,0,0
TR,Re-processing of secondary glass into new glass,i26.a.w,0,0,0
TR,Manufacture of ceramic goods,i26.b,0,0,0
TR,"Manufacture of bricks, tiles and construction products, in baked clay",i26.c,0,0,0
TR,"Manufacture of cement, lime and plaster",i26.d,0,0,0
TR,Re-processing of ash into clinker,i26.d.w,0,0,0
TR,Manufacture of other non-metallic mineral products n.e.c.,i26.e,0,0,0
TR,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,i27.a,0,0,0
TR,Re-processing of secondary steel into new steel,i27.a.w,0,0,0
TR,Precious metals production,i27.41,0,0,0
TR,Re-processing of secondary preciuos metals into new preciuos metals,i27.41.w,0,0,0
TR,Aluminium production,i27.42,0,0,0
TR,Re-processing of secondary aluminium into new aluminium,i27.42.w,0,0,0
TR,"Lead, zinc and tin production",i27.43,0,0,0
TR,"Re-processing of secondary lead into new lead, zinc and tin",i27.43.w,0,0,0
TR,Copper production,i27.44,0,0,0
TR,Re-processing of secondary copper into new copper,i27.44.w,0,0,0
TR,Other non-ferrous metal production,i27.45,0,0,0
TR,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,i27.45.w,0,0,0
TR,Casting of metals,i27.5,0,0,0
TR,"Manufacture of fabricated metal products, except machinery and equipment (28)",i28,0,0,0
TR,Manufacture of machinery and equipment n.e.c. (29),i29,0,0,0
TR,Manufacture of office machinery and computers (30),i30,0,0,0
TR,Manufacture of electrical machinery and apparatus n.e.c. (31),i31,0,0,0
TR,"Manufacture of radio, television and communication equipment and apparatus (32)",i32,0,0,0
TR,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",i33,0,0,0
TR,"Manufacture of motor vehicles, trailers and semi-trailers (34)",i34,0,0,0
TR,Manufacture of other transport equipment (35),i35,0,0,0
TR,Manufacture of furniture; manufacturing n.e.c. (36),i36,0,0,0
TR,Recycling of waste and scrap,i37,0,0,0
TR,Recycling of bottles by direct reuse,i37.w.1,0,0,0
TR,Production of electricity by coal,i40.11.a,0,0,0
TR,Production of electricity by gas,i40.11.b,0,0,0
TR,Production of electricity by nuclear,i40.11.c,0,0,0
TR,Production of electricity by hydro,i40.11.d,0,0,0
TR,Production of electricity by wind,i40.11.e,0,0,0
TR,Production of electricity by petroleum and other oil derivatives,i40.11.f,0,0,0
TR,Production of electricity by biomass and waste,i40.11.g,0,0,0
TR,Production of electricity by solar photovoltaic,i40.11.h,0,0,0
TR,Production of electricity by solar thermal,i40.11.i,0,0,0
TR,"Production of electricity by tide, wave, ocean",i40.11.j,0,0,0
TR,Production of electricity by Geothermal,i40.11.k,0,0,0
TR,Production of electricity nec,i40.11.l,0,0,0
TR,Transmission of electricity,i40.12,0,0,0
TR,Distribution and trade of electricity,i40.13,0,0,0
TR,Manufacture of gas; distribution of gaseous fuels through mains,i40.2,0,0,0
TR,Steam and hot water supply,i40.3,0,0,0
TR,"Collection, purification and distribution of water (41)",i41,0,0,0
TR,Construction (45),i45,0,0,0
TR,Re-processing of secondary construction material into aggregates,i45.w,0,0,0
TR,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",i50.a,0,0,0
TR,Retail sale of automotive fuel,i50.b,0,0,0
TR,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",i51,0,0,0
TR,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",i52,0,0,0
TR,Hotels and restaurants (55),i55,0,0,0
TR,Transport via railways,i60.1,0,0,0
TR,Other land transport,i60.2,0,0,0
TR,Transport via pipelines,i60.3,0,0,0
TR,Sea and coastal water transport,i61.1,0,0,0
TR,Inland water transport,i61.2,0,0,0
TR,Air transport (62),i62,0,0,0
TR,Supporting and auxiliary transport activities; activities of travel agencies (63),i63,0,0,0
TR,Post and telecommunications (64),i64,0,0,0
TR,"Financial intermediation, except insurance and pension funding (65)",i65,0,0,0
TR,"Insurance and pension funding, except compulsory social security (66)",i66,0,0,0
TR,Activities auxiliary to financial intermediation (67),i67,0,0,0
TR,Real estate activities (70),i70,0,0,0
TR,Renting of machinery and equipment without operator and of personal and household goods (71),i71,0,0,0
TR,Computer and related activities (72),i72,0,0,0
TR,Research and development (73),i73,0,0,0
TR,Other business activities (74),i74,0,0,0
TR,Public administration and defence; compulsory social security (75),i75,0,0,0
TR,Education (80),i80,0,0,0
TR,Health and social work (85),i85,0,0,0
TR,Incineration of waste: Food,i90.1.a,0,0,0
TR,Incineration of waste: Paper,i90.1.b,0,0,0
TR,Incineration of waste: Plastic,i90.1.c,0,0,0
TR,Incineration of waste: Metals and Inert materials,i90.1.d,0,0,0
TR,Incineration of waste: Textiles,i90.1.e,0,0,0
TR,Incineration of waste: Wood,i90.1.f,0,0,0
TR,Incineration of waste: Oil/Hazardous waste,i90.1.g,0,0,0
TR,"Biogasification of food waste, incl. land application",i90.2.a,0,0,0
TR,"Biogasification of paper, incl. land application",i90.2.b,0,0,0
TR,"Biogasification of sewage slugde, incl. land application",i90.2.c,0,0,0
TR,"Composting of food waste, incl. land application",i90.3.a,0,0,0
TR,"Composting of paper and wood, incl. land application",i90.3.b,0,0,0
TR,"Waste water treatment, food",i90.4.a,0,0,0
TR,"Waste water treatment, other",i90.4.b,0,0,0
TR,Landfill of waste: Food,i90.5.a,0,0,0
TR,Landfill of waste: Paper,i90.5.b,0,0,0
TR,Landfill of waste: Plastic,i90.5.c,0,0,0
TR,Landfill of waste: Inert/metal/hazardous,i90.5.d,0,0,0
TR,Landfill of waste: Textiles,i90.5.e,0,0,0
TR,Landfill of waste: Wood,i90.5.f,0,0,0
TR,Activities of membership organisation n.e.c. (91),i91,0,0,0
TR,"Recreational, cultural and sporting activities (92)",i92,0,0,0
TR,Other service activities (93),i93,0,0,0
TR,Private households with employed persons (95),i95,0,0,0
TR,Extra-territorial organizations and bodies,i99,0,0,0
TW,Cultivation of paddy rice,i01.a,0,0,0
TW,Cultivation of wheat,i01.b,0,0,0
TW,Cultivation of cereal grains nec,i01.c,0,0,0
TW,"Cultivation of vegetables, fruit, nuts",i01.d,0,0,0
TW,Cultivation of oil seeds,i01.e,0,0,0
TW,"Cultivation of sugar cane, sugar beet",i01.f,0,0,0
TW,Cultivation of plant-based fibers,i01.g,0,0,0
TW,Cultivation of crops nec,i01.h,0,0,0
TW,Cattle farming,i01.i,0,0,0
TW,Pigs farming,i01.j,0,0,0
TW,Poultry farming,i01.k,0,0,0
TW,Meat animals nec,i01.l,0,0,0
TW,Animal products nec,i01.m,0,0,0
TW,Raw milk,i01.n,0,0,0
TW,"Wool, silk-worm cocoons",i01.o,0,0,0
TW,"Manure treatment (conventional), storage and land application",i01.w.1,0,0,0
TW,"Manure treatment (biogas), storage and land application",i01.w.2,0,0,0
TW,"Forestry, logging and related service activities (02)",i02,0,0,0
TW,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",i05,0,0,0
TW,Mining of coal and lignite; extraction of peat (10),i10,0,0,0
TW,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",i11.a,0,0,0
TW,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",i11.b,0,0,0
TW,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",i11.c,0,0,0
TW,Mining of uranium and thorium ores (12),i12,0,0,0
TW,Mining of iron ores,i13.1,0,0,0
TW,Mining of copper ores and concentrates,i13.20.11,0,0,0
TW,Mining of nickel ores and concentrates,i13.20.12,0,0,0
TW,Mining of aluminium ores and concentrates,i13.20.13,0,0,0
TW,Mining of precious metal ores and concentrates,i13.20.14,0,0,0
TW,"Mining of lead, zinc and tin ores and concentrates",i13.20.15,0,0,0
TW,Mining of other non-ferrous metal ores and concentrates,i13.20.16,0,0,0
TW,Quarrying of stone,i14.1,0,0,0
TW,Quarrying of sand and clay,i14.2,0,0,0
TW,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",i14.3,0,0,0
TW,Processing of meat cattle,i15.a,0,0,0
TW,Processing of meat pigs,i15.b,0,0,0
TW,Processing of meat poultry,i15.c,0,0,0
TW,Production of meat products nec,i15.d,0,0,0
TW,Processing vegetable oils and fats,i15.e,0,0,0
TW,Processing of dairy products,i15.f,0,0,0
TW,Processed rice,i15.g,0,0,0
TW,Sugar refining,i15.h,0,0,0
TW,Processing of Food products nec,i15.i,0,0,0
TW,Manufacture of beverages,i15.j,0,0,0
TW,Manufacture of fish products,i15.k,0,0,0
TW,Manufacture of tobacco products (16),i16,0,0,0
TW,Manufacture of textiles (17),i17,0,0,0
TW,Manufacture of wearing apparel; dressing and dyeing of fur (18),i18,0,0,0
TW,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",i19,0,0,0
TW,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",i20,0,0,0
